1823,Shiv Saras Vyanjan,1,Faridabad,"Shop 2398, Sector 7-A, Near, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.3282696,28.3691677,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,https://b.zmtcdn.com/data/pictures/3/1823/be14db2d3b6273980a0b4077a9f38ec6_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/1823/be14db2d3b6273980a0b4077a9f38ec6_featured_v2.jpg
18247033,Chaska Restaurant,1,Faridabad,"Shop 72, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.3364513,28.4086778,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,24,https://b.zmtcdn.com/data/pictures/3/18247033/337397a1d63f178b81831ec346b9a303_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/18247033/337397a1d63f178b81831ec346b9a303_featured_v2.jpg
18381643,Shri Bikaner Misthan Bhandar,1,Faridabad,"Sher Shah Suri Road Rajaram Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3092797,28.4773757,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/3/18381643/c1f19f4675204df3138b6e151efc9c3e_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/18381643/c1f19f4675204df3138b6e151efc9c3e_featured_v2.jpg
18429393,Gupha,1,Faridabad,"SRS Royal Hills, Near Club Sec 87, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.34231301,28.41226833,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,8,https://b.zmtcdn.com/data/pictures/3/18429393/96abbb401c935655c4bfe62833d6e8e6_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/18429393/96abbb401c935655c4bfe62833d6e8e6_featured_v2.jpg
18434243,Giani's,1,Faridabad,"Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/3/18434243/6965a20db1ec44ddaa5424a6e20782e5_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/18434243/6965a20db1ec44ddaa5424a6e20782e5_featured_v2.jpg
18460293,Med E Taste,1,Faridabad,"1, Anangpur Chowk, Opposite Omaxe Forest & Spa, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.2847168,28.4609545,Mediterranean,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,https://b.zmtcdn.com/data/pictures/3/18460293/cf894a3c10ccedb12ed06636d5134f82_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/18460293/cf894a3c10ccedb12ed06636d5134f82_featured_v2.jpg
18472443,Bikaner Misthan Bhandar,1,Faridabad,"Ground Floor, Ridhi Sidhi Plaza, Ashoka Main, Sector 35, Faridabad",Sector 35,"Sector 35, Faridabad",77.3108138,28.471302,"Mithai, Street Food, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/3/18472443/96cf0760c126875e7a06f7e71f7c2a7a_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/18472443/96cf0760c126875e7a06f7e71f7c2a7a_featured_v2.jpg
311053,Snax Points,1,Faridabad,"A-68/5, Near Mehra Petrol Pump, Main Tajpur Road, Badarpur Border, Faridabad",Badarpur Border,"Badarpur Border, Faridabad",77.3053835,28.4901198,"Chinese, North Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,https://b.zmtcdn.com/data/pictures/3/311053/c1aeae87ae6854841f124a77925981e4_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/311053/c1aeae87ae6854841f124a77925981e4_featured_v2.jpg
6013,Cafe Bite,1,Faridabad,"UGF 35, Parsvanath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144487,28.383665,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,19,https://b.zmtcdn.com/data/pictures/3/6013/92562c53f964750a2207a11f1197e21b_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/6013/92562c53f964750a2207a11f1197e21b_featured_v2.jpg
8153,Cafe Light,1,Faridabad,"Shop 38, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144877,28.3837046,"Cafe, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8,https://b.zmtcdn.com/data/pictures/3/8153/85facefe6dcdd9395a2970debd056367_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/8153/85facefe6dcdd9395a2970debd056367_featured_v2.jpg
9233,Aggarwal Sweets And Caterers,1,Faridabad,"Anangpur Dairy, Devi Sahay Market, Near, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3066403,28.48420819,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,https://b.zmtcdn.com/data/pictures/3/9233/2aae2c3adb8103dd1329552ad0cde904_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/3/9233/2aae2c3adb8103dd1329552ad0cde904_featured_v2.jpg
120014,Barbeque Nation,1,Chandigarh,"SCO 39, Madhya Marg, Sector 26, Chandigarh",Sector 26,"Sector 26, Chandigarh",76.8051917,30.7257045,"North Indian, Chinese",1300,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,1450,https://b.zmtcdn.com/data/pictures/4/120014/582d609a0aa3c0eeac588e00fafdbdc6_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/120014/582d609a0aa3c0eeac588e00fafdbdc6_featured_v2.jpg
121214,Chili's,1,Chandigarh,"312 B, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8007752,30.7056682,"Mexican, American, Italian",1400,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,970,https://b.zmtcdn.com/data/pictures/4/121214/a3d9ee89c28797315eb376fb59745cda_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/121214/a3d9ee89c28797315eb376fb59745cda_featured_v2.jpg
123294,Karim's,1,Chandigarh,"SCO 33, Madhya Marg, Sector 7, Chandigarh",Sector 7,"Sector 7, Chandigarh",76.8009793,30.7306181,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,86,https://b.zmtcdn.com/data/pictures/4/123294/99b4b2c2cde4d05fd8557713773d7da4_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/123294/99b4b2c2cde4d05fd8557713773d7da4_featured_v2.jpg
1414,Anupama Sweets & Family Restaurant,1,Faridabad,"SCF 3, Ashoka Enclave Part 1, Near Kanishka Tower, Sector 34, Faridabad",Sector 34,"Sector 34, Faridabad",77.3149118,28.4718644,"Mithai, North Indian, South Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,28,https://b.zmtcdn.com/data/pictures/4/1414/32a82a2a0e15c94c5f0ff5ef254b5734_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/1414/32a82a2a0e15c94c5f0ff5ef254b5734_featured_v2.jpg
18089254,Hunger Cure Express,1,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3217312,28.3946937,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,35,https://b.zmtcdn.com/data/pictures/4/18089254/2bd11d933197460e4ffdbd8012f34fb7_featured_v2.PNG,https://b.zmtcdn.com/data/pictures/4/18089254/2bd11d933197460e4ffdbd8012f34fb7_featured_v2.PNG
18107844,Italia Cafe by Aura,1,Faridabad,"A-4, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.2903929,28.5000937,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5,https://b.zmtcdn.com/data/pictures/4/18107844/c3ab68c0eb6e4c7e92600df68fdbd47d_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18107844/c3ab68c0eb6e4c7e92600df68fdbd47d_featured_v2.jpg
18261694,TCD Cake & Bake,1,Faridabad,"Shop 121, Sai Dham Road, Near Omaxe Chowk, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.3372048,28.4098256,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10,https://b.zmtcdn.com/data/pictures/4/18261694/4c5ca7599c2fe8092f9c6e21904d736d_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18261694/4c5ca7599c2fe8092f9c6e21904d736d_featured_v2.jpg
18292444,Touch of Spice,1,Faridabad,"B-195, City Square Complex, Green Field Colony, Sector 43, Faridabad",Sector 43,"Sector 43, Faridabad",77.29738433,28.46210674,"Chinese, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/4/18292444/b39bf77d8480139377092ea92e357604_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18292444/b39bf77d8480139377092ea92e357604_featured_v2.jpg
18419654,Sri Meenakshi South Indian Food,1,Faridabad,"HUDA Market, Sector 46, Faridabad",Sector 46,"Sector 46, Faridabad",77.2990075,28.4375707,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,https://b.zmtcdn.com/data/pictures/4/18419654/a041a98103f0c7b4e2f6910b4b544071_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18419654/a041a98103f0c7b4e2f6910b4b544071_featured_v2.jpg
18421024,Open Yard,1,Faridabad,"SCO 22-23, Main Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3199015,28.4095652,"North Indian, Chinese, Continental",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,14,https://b.zmtcdn.com/data/pictures/4/18421024/f5ecd453168c74c8fb8633e0b9b0ba7c_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18421024/f5ecd453168c74c8fb8633e0b9b0ba7c_featured_v2.jpg
18444264,Destination Live,1,Faridabad,"Shop 5, 12/2, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3062811,28.4807864,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,12,https://b.zmtcdn.com/data/pictures/4/18444264/81e7fe838bfe4449c4296aa9162a69ed_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18444264/81e7fe838bfe4449c4296aa9162a69ed_featured_v2.jpg
18450934,The Grillz & Gravy,1,Faridabad,"3G/1, NIT, Faridabad",NIT,"NIT, Faridabad",77.2922781,28.3982684,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/4/18450934/976c3b37623642f714780ce87864f4f1_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18450934/976c3b37623642f714780ce87864f4f1_featured_v2.jpg
18471244,Magic Spice Wok,1,Faridabad,"Shop 53, HUDA Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3113363,28.4806939,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/4/18471244/6283d3b1a37298dde61f7ccea032fa4f_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/18471244/6283d3b1a37298dde61f7ccea032fa4f_featured_v2.jpg
304004,Tmos Moving Feast,1,Faridabad,"156, Main Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.32609671,28.4101156,"Chinese, North Indian",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,76,https://b.zmtcdn.com/data/pictures/4/304004/51d7e0fcd2f37d49895c027fac43f7df_featured_v2.PNG,https://b.zmtcdn.com/data/pictures/4/304004/51d7e0fcd2f37d49895c027fac43f7df_featured_v2.PNG
304114,Laziz Restaurant,1,Faridabad,"Shop 14, Devi Sahai Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.30677778,28.48426667,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,11,https://b.zmtcdn.com/data/pictures/4/304114/1ff42df3535790f89d886194538af10e_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/304114/1ff42df3535790f89d886194538af10e_featured_v2.jpg
307084,Hunger Cure,1,Faridabad,"SCF 76, HUDA Market, Sector 46, Faridabad",Sector 46,"Sector 46, Faridabad",77.2983871,28.4376977,"Fast Food, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,47,https://b.zmtcdn.com/data/pictures/4/307084/fdea7a96d386281f6769b8f9fdce5467_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/307084/fdea7a96d386281f6769b8f9fdce5467_featured_v2.jpg
309654,Ahata,1,Faridabad,"Huda Market, Sector 31, Faridabad",Sector 31,"Sector 31, Faridabad",77.31723889,28.44589444,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,https://b.zmtcdn.com/data/pictures/4/309654/dbe8d77c0fefd1f246466aadc181e8fc_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/309654/dbe8d77c0fefd1f246466aadc181e8fc_featured_v2.jpg
312084,Caramel,1,Faridabad,"Omaxe Heights Club, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.33637929,28.40775168,"North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,9,https://b.zmtcdn.com/data/pictures/4/312084/89c101fab477aba823a4168686787b84_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/312084/89c101fab477aba823a4168686787b84_featured_v2.jpg
8054,Kay's Food Land,1,Faridabad,"129, HUDA Shopping Centre, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3104099,28.4805482,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14,https://b.zmtcdn.com/data/pictures/4/8054/859d28d93617eeb5fbbadd411d3147d7_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/8054/859d28d93617eeb5fbbadd411d3147d7_featured_v2.jpg
9824,Sanjha Chulha,1,Faridabad,"Booth 16, Part 2 Market, Sector 19, Faridabad",Sector 19,"Sector 19, Faridabad",77.3144487,28.4175882,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,219,https://b.zmtcdn.com/data/pictures/4/9824/9a551f16b1f334f2ab4c098de3a40306_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/4/9824/9a551f16b1f334f2ab4c098de3a40306_featured_v2.jpg
121335,Pirates of Grill,1,Chandigarh,"313, Third Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8009555,30.705775,"North Indian, Continental, Asian",1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,1022,https://b.zmtcdn.com/data/pictures/5/121335/549888a975129c951c1b5e403ef28de6_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/121335/549888a975129c951c1b5e403ef28de6_featured_v2.jpg
123125,TGI Friday's,1,Chandigarh,"SCO 51, Madhya Marg, Sector 26, Chandigarh",Sector 26,"Sector 26, Chandigarh",76.8063634,30.7249431,"American, Tex-Mex",1800,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,228,https://b.zmtcdn.com/data/pictures/5/123125/f9f7eee4410d576eb263199a5809a307_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/123125/f9f7eee4410d576eb263199a5809a307_featured_v2.jpg
18082235,Momo-Cha,1,Faridabad,"87, Near City Chemist, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3224363,28.3951869,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,32,https://b.zmtcdn.com/data/pictures/5/18082235/158ab6e26ea41f3287eda532eed91b85_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18082235/158ab6e26ea41f3287eda532eed91b85_featured_v2.jpg
18241905,Indian Gourmet,1,Faridabad,"Plot 6, Tigaon Road, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.3409272,28.4081056,"North Indian, Chinese, Raw Meats",450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8,https://b.zmtcdn.com/data/pictures/5/18241905/0b9bb722d5a4b0201208197deaaa83ac_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18241905/0b9bb722d5a4b0201208197deaaa83ac_featured_v2.jpg
18270895,Cafe Grub Up,1,Faridabad,"SCF 43, 2nd Floor, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3235233,28.395196,"Cafe, American, Mexican, Italian, Thai",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.8,Yellow,Good,134,https://b.zmtcdn.com/data/pictures/5/18270895/13ec3002c659f28359efc9a68f2e82b5_featured_v2.jpeg,https://b.zmtcdn.com/data/pictures/5/18270895/13ec3002c659f28359efc9a68f2e82b5_featured_v2.jpeg
18369105,Funk House Cafe,1,Faridabad,"Plot 2347, Near Sector 28 Metro Station, Sector 28, Faridabad",Sector 28,"Sector 28, Faridabad",77.31297973,28.43892133,"Cafe, Italian, Salad",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,15,https://b.zmtcdn.com/data/pictures/5/18369105/00691270b035b7f1afa9ccbb875e46a9_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18369105/00691270b035b7f1afa9ccbb875e46a9_featured_v2.jpg
18382355,Pizza Express,1,Faridabad,"Shop 232, HUDA Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.3262953,28.3630576,"Pizza, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,https://b.zmtcdn.com/data/pictures/5/18382355/98dda70c43cc753ca3cddf8dc165058f_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18382355/98dda70c43cc753ca3cddf8dc165058f_featured_v2.jpg
18391065,Crispy Crust,1,Faridabad,"Shop 19, HUDA Market, Opposite Mother Dairy, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3241683,28.3950992,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,22,https://b.zmtcdn.com/data/pictures/5/18391065/441d2ad559a66a12e53ec4a8cd840d4a_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18391065/441d2ad559a66a12e53ec4a8cd840d4a_featured_v2.jpg
18420465,Butter & Grace,1,Faridabad,"14/5, SRS Tower, Ground Floor, Sector 31, Faridabad",Sector 31,"Sector 31, Faridabad",77.309147,28.446933,"North Indian, Chinese, Italian, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,7,https://b.zmtcdn.com/data/pictures/5/18420465/6646d4b00b1c2e9e520221e3afb0e1e7_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18420465/6646d4b00b1c2e9e520221e3afb0e1e7_featured_v2.jpg
18421965,The Grub House,1,Faridabad,"SCF 55, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.323244,28.3950834,"Cafe, North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,17,https://b.zmtcdn.com/data/pictures/5/18421965/74a36c62829741ab06332df64560ddd1_featured_v2.png,https://b.zmtcdn.com/data/pictures/5/18421965/74a36c62829741ab06332df64560ddd1_featured_v2.png
18433895,Cravings,1,Faridabad,"Shop 6, SCO C-3166, Lower Ground Floor, Pujara Complex, Green Fields Colony, Sector 41, Faridabad",Sector 41,"Sector 41, Faridabad",77.28759091,28.46626355,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4,https://b.zmtcdn.com/data/pictures/5/18433895/8f54f5738a74cdf122ca9c26736fd92c_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18433895/8f54f5738a74cdf122ca9c26736fd92c_featured_v2.jpg
18471285,Sardar A Pure Meat Shop,1,Faridabad,"Shop 5, Ground Floor, Achievers Mall, Near Sainik Colony, Sector 49, Faridabad",Sector 49,"Sector 49, Faridabad",77.2670505,28.3959758,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/5/18471285/c7109d77c89a3c24b5b36ead69e163f0_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/18471285/c7109d77c89a3c24b5b36ead69e163f0_featured_v2.jpg
2565,Sethi's Delicacy,1,Faridabad,"9 & 10, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244651,28.3950376,"Fast Food, Bakery",150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,75,https://b.zmtcdn.com/data/pictures/5/2565/ed143319f5b3f3c27ab2a7a9c97f2de5_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/2565/ed143319f5b3f3c27ab2a7a9c97f2de5_featured_v2.jpg
305235,Snacks Bar,1,Faridabad,"Near Pristine Mall, Sector 31, Faridabad",Sector 31,"Sector 31, Faridabad",77.315795,28.4452616,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,https://b.zmtcdn.com/data/pictures/5/305235/9f5b4145ab12ba4f6f6a974da656eede_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/305235/9f5b4145ab12ba4f6f6a974da656eede_featured_v2.jpg
5005,Chaudhary Bhojnalaya,1,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3240517,28.3953389,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,93,https://b.zmtcdn.com/data/pictures/5/5005/266391394eb2433521ba6022380104fa_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/5005/266391394eb2433521ba6022380104fa_featured_v2.jpg
6025,Cakes 'n Bakes - Park Plaza,1,Faridabad,"Park Plaza, Sector 21 C, Sector 21, Faridabad","Park Plaza, Sector 21, Faridabad","Park Plaza, Sector 21, Faridabad, Faridabad",77.2969459,28.4292178,Bakery,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,15,https://b.zmtcdn.com/data/pictures/5/6025/35aa26561aaebefe0367867be05fe644_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/5/6025/35aa26561aaebefe0367867be05fe644_featured_v2.jpg
17982346,Kaushik Bakery,1,Faridabad,"SCF Complex 58, Huda Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.3241415,28.3632142,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9,https://b.zmtcdn.com/data/pictures/6/17982346/73ce2c0e3f7b9f31b1ee32db8220a7a4_featured_v2.PNG,https://b.zmtcdn.com/data/pictures/6/17982346/73ce2c0e3f7b9f31b1ee32db8220a7a4_featured_v2.PNG
18337896,Pizza Street,1,Faridabad,"A 34, Pul Pehladpur, Main Surajkund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.2903,28.50064,"Fast Food, Pizza",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,12,https://b.zmtcdn.com/data/pictures/6/18337896/8f774948fff9b991ecf1d4b540063cbf_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18337896/8f774948fff9b991ecf1d4b540063cbf_featured_v2.jpg
18367316,The Chai Cafe,1,Faridabad,"Shop 123, HUDA Market, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3185772,28.4108878,"Cafe, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,https://b.zmtcdn.com/data/pictures/6/18367316/7096b3310bca348b55bab1f45bb3fd37_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18367316/7096b3310bca348b55bab1f45bb3fd37_featured_v2.jpg
18400756,MD's Kebabs & Curries,1,Faridabad,"Shop 18, Opposite Mother Dairy, Sector 15 Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.395283,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,27,https://b.zmtcdn.com/data/pictures/6/18400756/668cac45e0c3fe8f02d76cca61634180_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18400756/668cac45e0c3fe8f02d76cca61634180_featured_v2.jpg
18427216,City Dhaba,1,Faridabad,"11-12 Dividing Road, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3144456,28.3811924,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/18427216/e357103e25b33d87ed4f61dc0dae7665_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18427216/e357103e25b33d87ed4f61dc0dae7665_featured_v2.jpg
18469936,U & I,1,Faridabad,"Shop 15, Main Road, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3056065,28.4807304,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/18469936/0fe1efc3fa04bef3bc71a0a798d8ed98_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18469936/0fe1efc3fa04bef3bc71a0a798d8ed98_featured_v2.jpg
18471246,Biryani Bot,1,Faridabad,"HUDA Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.311746,28.4805778,Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/18471246/c02f6d8894f6e40ebe6c82eb754995c2_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18471246/c02f6d8894f6e40ebe6c82eb754995c2_featured_v2.jpg
18471296,Little Cafe,1,Faridabad,"Shop 32, Upper Ground Floor, Parsvnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3145373,28.3836738,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/18471296/c0c7cdb967e4591db662e374f863fd7a_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18471296/c0c7cdb967e4591db662e374f863fd7a_featured_v2.jpg
18472426,Standard Chicken Point,1,Faridabad,"3F/90, Sainik Colony Road, NIT Faridabad",NIT,"NIT, Faridabad",77.2875524,28.3940171,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,https://b.zmtcdn.com/data/pictures/6/18472426/64b777396978a59154d2e109830f10ed_featured_v2.jpg,https://b.zmtcdn.com/data/pictures/6/18472426/64b777396978a59154d2e109830f10ed_featured_v2.jpg
